account_id,company_name,industry_segment,account_manager,annual_revenue,device_count,tenure_months,contract_type,days_to_contract_renewal,auto_renewal_enabled,ctn_count,pct_lines_disconnected_90d,monthly_charges,avg_invoice_delay_days,late_payments_12mo,autopay_enabled,support_tickets_90d,support_calls_90d,avg_resolution_time_hours,escalations_90d,csat_score,platform_logins_90d,days_since_last_login,self_service_completion_rate,upgrade_funnel_abandon_rate,primary_dropoff_page,dropoff_severity,rate_plan_changes_90d,feature_adoption_count,device_upgrades_90d,accessory_purchases_90d,churn_label
ACC-102835,Gates Ltd,Manufacturing,AM-002,18223.84,33,23,1-Year,93,0,35,10.5,1524.74,7.6,1,1,2,2,4.2,0,8.6,8,20,0.52,0.26,Order Confirmation,0.25,0,2,1,2,0
ACC-102836,Evans-Briggs,Small Business / Retail,AM-011,34865.41,55,26,Month-to-Month,316,1,56,7.9,2648.03,15.5,1,1,0,1,13.0,0,7.5,6,6,0.6,0.51,Checkout / Payment,0.22,1,3,2,2,1
ACC-102837,Ritter PLC,Education,AM-001,14844.85,40,25,1-Year,102,1,40,1.7,1242.66,1.8,2,1,0,4,8.1,0,6.9,7,12,0.9,0.21,Plan & Feature Selection,0.53,1,3,0,0,0
ACC-102838,Rogers-Gregory,Pharmaceuticals,AM-001,14349.01,24,31,Month-to-Month,251,0,25,3.4,1199.63,1.4,1,1,1,0,8.6,0,10.0,19,1,0.85,0.35,Login / Authentication,0.37,0,4,0,4,0
ACC-102839,Todd-Myers,Government,AM-018,33480.04,43,33,Month-to-Month,24,0,45,14.7,2560.26,5.9,0,1,6,1,25.5,0,6.7,10,17,0.64,0.19,Checkout / Payment,0.05,1,0,1,0,1
ACC-102840,"Acosta, Campbell and Leblanc",Banking & Financial Services,AM-021,26724.05,44,33,Month-to-Month,167,0,44,1.6,2090.98,2.4,0,0,7,3,14.4,0,6.6,6,19,0.36,0.29,Support Handoff,0.12,1,2,1,0,0
ACC-102841,"Chase, Long and Anderson",Banking & Financial Services,AM-005,29681.52,55,39,2-Year,140,1,56,0.4,2603.39,1.0,0,1,5,0,34.8,0,7.6,16,3,0.86,0.17,Support Handoff,0.19,0,4,1,1,0
ACC-102842,"Glenn, Brown and Michael",Small Business / Retail,AM-014,26721.76,46,13,1-Year,94,1,48,6.1,2038.26,0.8,0,0,1,2,3.0,0,6.9,14,24,0.61,0.04,Support Handoff,0.14,1,2,2,0,0
ACC-102843,Ellis-Martin,Government,AM-002,33351.81,51,13,Month-to-Month,181,1,51,1.9,2736.77,1.3,3,0,1,5,2.9,0,5.1,10,0,0.84,0.15,Order Confirmation,0.22,0,2,0,3,1
ACC-102844,Ramos Group,Hospitality,AM-017,41903.9,64,47,2-Year,64,1,64,13.0,3510.28,0.0,1,1,2,1,13.2,0,6.5,12,25,0.61,0.1,Login / Authentication,0.47,0,1,1,1,1
ACC-102845,Merritt-Clark,Healthcare,AM-023,26239.28,45,17,Month-to-Month,4,1,46,2.4,1911.04,11.4,1,1,3,2,4.3,1,9.1,9,30,0.85,0.44,Checkout / Payment,0.08,1,1,1,3,1
ACC-102846,"Gonzalez, Curtis and Cox",Government,AM-002,27328.39,42,21,Month-to-Month,94,1,43,0.1,2058.37,2.3,1,1,2,3,35.8,1,7.9,10,1,0.59,0.01,Checkout / Payment,0.4,2,1,0,0,1
ACC-102847,"Garcia, Floyd and Garrison",Technology,AM-020,30682.89,48,20,Month-to-Month,272,1,49,2.0,2296.03,0.3,3,1,4,1,8.0,0,7.9,17,32,0.86,0.16,Checkout / Payment,0.39,0,1,0,1,0
ACC-102848,Clements-Simmons,Healthcare,AM-025,27029.45,47,84,1-Year,283,1,47,3.8,2266.07,0.7,1,0,2,1,21.6,1,9.4,13,20,0.93,0.36,Device Browse/Compare,0.4,0,4,0,0,0
ACC-102849,Howe Inc,Small Business / Retail,AM-020,18651.94,36,11,1-Year,132,0,37,0.1,1436.27,1.6,3,1,3,5,8.6,1,8.2,17,6,0.81,0.19,Plan & Feature Selection,0.52,0,2,0,0,0
ACC-102850,Mccann-White,Education,AM-001,25198.61,36,11,1-Year,72,0,40,1.6,2165.69,3.2,2,1,1,1,17.3,0,5.6,14,0,0.67,0.45,Device Browse/Compare,0.28,2,3,0,1,1
ACC-102851,Wilson PLC,Small Business / Retail,AM-004,27049.4,41,23,1-Year,304,1,42,0.5,2079.91,4.9,1,1,3,2,21.0,0,8.5,10,44,0.82,0.14,Device Browse/Compare,0.03,0,0,1,1,0
ACC-102852,"Morgan, Hamilton and Hernandez",Education,AM-018,34541.88,45,20,Month-to-Month,81,1,46,3.1,2512.49,1.5,1,0,3,1,12.9,0,7.5,8,7,0.72,0.09,Order Confirmation,0.3,2,5,1,0,0
ACC-102853,"Powell, Johnson and Allen",Pharmaceuticals,AM-012,19447.54,46,8,2-Year,174,1,47,9.5,1695.63,12.6,1,1,2,3,23.9,0,7.3,10,16,0.48,0.21,Checkout / Payment,0.23,2,4,0,0,1
ACC-102854,Turner-Carlson,Healthcare,AM-012,20898.83,48,22,Month-to-Month,300,1,50,2.9,1827.37,5.7,2,0,3,3,10.1,0,8.4,16,4,0.49,0.21,Plan & Feature Selection,0.5,1,1,0,2,1
ACC-102855,Delgado Group,Healthcare,AM-019,29370.92,39,24,2-Year,52,0,40,3.6,2459.01,7.0,1,1,4,3,11.8,0,5.2,9,43,0.45,0.11,Support Handoff,0.29,0,2,0,2,1
ACC-102856,"Esparza, Lambert and Davis",Pharmaceuticals,AM-025,29499.22,45,15,1-Year,290,0,46,1.5,2492.14,1.6,2,1,4,3,4.1,1,6.8,14,3,0.66,0.42,Add to Cart,0.17,1,2,1,3,0
ACC-102857,Hancock-Santos,Education,AM-002,18097.42,37,21,1-Year,237,0,40,2.5,1539.17,1.9,0,0,0,1,14.0,0,6.9,8,3,0.79,0.54,Checkout / Payment,0.18,1,2,0,1,0
ACC-102858,Chen-Wallace,Technology,AM-011,31973.96,44,12,1-Year,277,1,46,2.4,2389.48,3.1,5,1,1,2,3.7,0,10.0,14,31,0.56,0.31,Checkout / Payment,0.11,1,2,1,0,1
ACC-102859,Wilson Inc,Technology,AM-022,22883.54,48,8,1-Year,280,0,48,4.3,1981.13,2.4,2,1,3,2,5.5,1,6.6,9,1,0.92,0.42,Checkout / Payment,0.33,1,3,0,5,0
ACC-102860,Burns Ltd,Healthcare,AM-018,17309.06,40,17,Month-to-Month,44,1,41,5.8,1287.82,1.2,3,1,0,2,16.1,0,8.6,9,28,0.6,0.17,Device Browse/Compare,0.56,1,1,0,1,0
ACC-102861,"Walker, Matthews and Archer",Pharmaceuticals,AM-015,19001.85,50,10,2-Year,254,1,50,3.3,1409.9,23.6,0,1,0,0,4.0,1,6.6,9,3,0.81,0.27,Plan & Feature Selection,0.45,2,1,0,0,0
ACC-102862,Hill-Mcgee,Healthcare,AM-015,29825.85,54,7,Month-to-Month,359,1,55,11.7,2465.32,7.5,1,1,2,1,16.1,0,7.0,8,18,0.69,0.18,Plan & Feature Selection,0.65,0,2,0,1,1
ACC-102863,"White, Washington and Newman",Hospitality,AM-001,30947.14,43,3,Month-to-Month,134,0,46,5.3,2644.37,1.1,0,1,2,1,8.4,0,8.4,8,7,0.36,0.39,Plan & Feature Selection,0.05,0,3,0,2,1
ACC-102864,Evans-Martinez,Healthcare,AM-013,35925.59,45,28,1-Year,56,1,47,0.4,2687.04,8.9,0,1,1,4,16.3,2,6.1,9,6,0.38,0.18,Checkout / Payment,0.45,0,5,2,1,1
ACC-102865,Brown-Stout,Technology,AM-010,30667.71,40,16,1-Year,14,1,43,2.1,2368.49,3.5,2,0,1,3,16.7,0,5.1,20,21,0.87,0.06,Support Handoff,0.17,0,2,0,0,0
ACC-102866,"Lopez, Hess and Smith",Technology,AM-013,24903.41,35,48,Month-to-Month,178,1,35,7.0,1807.4,0.1,1,1,2,3,5.9,1,6.3,12,19,0.56,0.18,Plan & Feature Selection,0.61,0,2,0,2,0
ACC-102867,"Roth, Logan and Moreno",Government,AM-003,16571.3,25,17,2-Year,101,1,29,8.6,1378.63,1.7,0,0,2,1,5.6,0,8.2,8,7,0.85,0.14,Login / Authentication,0.26,2,4,2,0,0
ACC-102868,Stone PLC,Pharmaceuticals,AM-017,30893.6,43,27,2-Year,180,1,43,1.4,2331.28,0.1,2,1,2,1,9.0,0,7.6,11,2,0.69,0.2,Device Browse/Compare,0.09,4,2,0,1,0
ACC-102869,"Reeves, Tyler and Martinez",Banking & Financial Services,AM-018,17698.2,45,14,1-Year,257,1,46,3.9,1329.99,0.4,2,1,3,1,14.3,0,10.0,18,7,0.89,0.44,Add to Cart,0.38,0,2,3,1,0
ACC-102870,Sheppard Inc,Education,AM-024,29081.67,47,23,1-Year,268,1,47,1.6,2487.16,0.8,1,0,2,1,12.4,0,9.7,16,16,0.79,0.2,Plan & Feature Selection,0.1,3,4,1,1,0
ACC-102871,Atkins Ltd,Government,AM-003,15271.88,33,3,1-Year,362,0,34,0.4,1225.09,2.6,1,1,5,2,21.0,0,8.2,10,0,0.19,0.28,Checkout / Payment,0.28,2,3,0,1,0
ACC-102872,Smith Group,Hospitality,AM-024,23589.62,48,16,Month-to-Month,37,1,48,6.5,1809.51,1.9,0,1,1,1,9.8,1,7.8,15,29,0.83,0.74,Checkout / Payment,0.08,2,0,1,1,1
ACC-102873,Martinez-Anderson,Government,AM-025,24505.36,37,11,1-Year,204,1,40,8.1,2022.67,0.6,1,1,4,0,12.9,0,8.2,13,45,0.85,0.19,Device Browse/Compare,0.24,1,1,0,1,0
ACC-102874,Delgado Inc,Logistics,AM-024,28255.75,45,44,2-Year,259,1,46,2.1,2411.77,2.0,1,1,3,1,10.2,0,6.6,12,31,0.94,0.33,Checkout / Payment,0.15,0,3,0,2,0
ACC-102875,"Scott, Mullins and Miller",Manufacturing,AM-011,21577.22,37,26,2-Year,155,0,39,0.1,1564.77,1.5,1,0,1,2,3.0,1,8.1,12,16,0.53,0.3,Add to Cart,0.32,0,3,0,3,0
ACC-102876,Hunter LLC,Technology,AM-012,32527.95,49,40,2-Year,238,1,50,5.1,2508.48,2.1,0,1,3,3,17.0,2,4.5,3,9,0.72,0.42,Support Handoff,0.27,1,2,0,1,0
ACC-102877,"Jackson, Rowland and Barrett",Small Business / Retail,AM-007,30803.58,46,51,Month-to-Month,309,0,48,1.9,2376.17,0.8,2,0,4,1,12.9,0,7.7,6,1,0.69,0.11,Device Browse/Compare,0.25,0,1,1,2,0
ACC-102878,Turner PLC,Small Business / Retail,AM-001,22768.86,38,15,Month-to-Month,100,1,39,0.2,1658.08,3.8,1,0,0,2,9.8,0,8.6,13,19,0.86,0.37,Add to Cart,0.26,0,0,0,0,1
ACC-102879,Hopkins-Wallace,Small Business / Retail,AM-014,28714.52,45,25,Month-to-Month,273,1,46,0.6,2126.62,0.2,0,1,6,2,9.1,1,8.6,15,8,0.52,0.34,Login / Authentication,0.28,0,1,0,1,0
ACC-102880,"Henry, Edwards and Bartlett",Government,AM-003,39400.1,47,9,Month-to-Month,113,0,47,0.5,2897.41,2.0,1,0,3,3,5.2,1,10.0,14,5,0.84,0.37,Login / Authentication,0.26,2,2,0,1,0
ACC-102881,Obrien-Dixon,Education,AM-005,22885.95,41,30,Month-to-Month,110,1,43,3.5,1838.14,9.0,0,1,1,1,9.3,0,6.0,8,6,0.73,0.17,Order Confirmation,0.64,1,3,2,0,0
ACC-102882,"Garcia, Weiss and Young",Hospitality,AM-007,16827.13,33,34,Month-to-Month,143,1,34,1.1,1462.79,2.2,1,0,4,1,12.1,0,10.0,16,0,0.93,0.05,Add to Cart,0.16,1,1,1,1,0
ACC-102883,Thomas and Sons,Manufacturing,AM-012,26009.7,44,29,1-Year,167,1,45,0.4,2079.0,2.3,1,1,3,3,7.6,1,10.0,9,12,0.83,0.18,Checkout / Payment,0.17,2,1,0,1,0
ACC-102884,Guzman and Sons,Banking & Financial Services,AM-016,31034.41,58,15,2-Year,260,1,60,7.5,2612.18,0.3,1,1,2,1,15.9,1,9.1,13,22,0.64,0.03,Device Browse/Compare,0.52,0,1,1,0,0
ACC-102885,"Howard, Anderson and Dean",Hospitality,AM-013,26650.2,39,73,1-Year,145,1,39,9.4,2001.64,3.7,2,1,3,1,13.9,1,10.0,10,26,0.65,0.15,Checkout / Payment,0.29,2,2,0,0,0
ACC-102886,Pierce LLC,Banking & Financial Services,AM-017,34170.96,50,24,2-Year,230,0,50,0.4,2837.7,11.0,2,1,2,2,6.0,1,8.2,15,26,0.56,0.02,Support Handoff,0.5,2,2,1,2,0
ACC-102887,Santos-Martin,Government,AM-007,28469.2,51,9,Month-to-Month,268,0,54,0.8,2323.44,1.4,0,1,5,3,8.9,0,5.5,15,1,0.45,0.22,Checkout / Payment,0.23,0,4,0,0,0
ACC-102888,Miller-King,Banking & Financial Services,AM-012,20440.14,38,36,Month-to-Month,32,1,40,2.7,1525.83,2.0,0,1,2,3,9.0,1,4.8,20,40,0.88,0.33,Support Handoff,0.42,0,2,1,2,1
ACC-102889,Bentley-Thomas,Small Business / Retail,AM-023,28940.91,35,45,2-Year,299,1,35,0.5,2127.97,3.5,1,0,3,0,6.2,2,3.6,14,30,0.81,0.28,Plan & Feature Selection,0.16,1,1,0,1,0
ACC-102890,Jones Ltd,Logistics,AM-002,22013.68,39,9,1-Year,219,0,39,0.5,1792.38,0.4,0,1,3,2,8.8,0,8.7,10,2,0.69,0.06,Support Handoff,0.85,1,2,0,1,0
ACC-102891,Cowan-Terry,Manufacturing,AM-012,20273.43,47,19,1-Year,177,1,47,1.2,1474.1,12.0,0,1,0,3,11.0,0,8.9,19,1,0.92,0.43,Checkout / Payment,0.54,0,4,0,4,0
ACC-102892,Klein PLC,Government,AM-010,39638.94,48,6,Month-to-Month,104,1,50,8.9,2994.91,2.5,0,1,3,3,4.5,0,8.9,16,31,0.74,0.28,Checkout / Payment,0.28,0,5,1,0,0
ACC-102893,"Holland, Dixon and Martin",Government,AM-006,32683.31,47,53,Month-to-Month,236,0,48,9.8,2592.46,0.5,0,0,1,2,15.2,0,8.4,13,41,0.64,0.5,Add to Cart,0.38,1,2,0,1,1
ACC-102894,Stewart Group,Logistics,AM-013,32418.57,42,22,1-Year,93,0,45,5.5,2601.48,1.6,4,0,3,2,8.5,1,7.5,10,11,0.49,0.31,Support Handoff,0.68,2,1,2,2,0
ACC-102895,Johnson-Munoz,Small Business / Retail,AM-011,36164.9,50,11,2-Year,201,0,51,3.6,2880.17,1.9,1,1,5,1,7.8,0,4.9,10,9,0.37,0.15,Checkout / Payment,0.43,0,2,1,2,1
ACC-102896,Nelson PLC,Healthcare,AM-007,35165.09,36,46,2-Year,299,0,39,3.8,2580.24,1.7,0,1,1,0,6.4,3,4.4,8,18,0.81,0.33,Plan & Feature Selection,0.68,1,1,0,2,0
ACC-102897,Sutton Group,Hospitality,AM-009,21967.29,43,23,1-Year,231,0,44,1.9,1615.0,4.7,0,0,3,2,2.4,0,6.8,15,18,0.71,0.22,Plan & Feature Selection,0.46,0,3,2,2,0
ACC-102898,Murphy Inc,Pharmaceuticals,AM-017,23789.49,44,41,1-Year,255,1,47,2.3,1815.84,1.7,1,0,2,2,2.5,0,4.7,9,17,0.52,0.64,Add to Cart,0.21,2,2,2,1,0
ACC-102899,Blankenship-Strickland,Hospitality,AM-013,25163.34,46,32,2-Year,85,0,47,3.0,1929.91,1.6,1,1,1,1,2.7,0,2.9,17,33,0.7,0.59,Add to Cart,0.16,0,1,1,2,0
ACC-102900,Melton and Sons,Education,AM-012,24876.29,50,10,1-Year,35,1,51,3.9,2082.49,1.6,4,1,4,1,5.2,1,7.5,12,13,0.87,0.5,Plan & Feature Selection,0.51,1,3,0,0,1
ACC-102901,Smith-Bennett,Government,AM-003,25240.03,40,15,1-Year,117,1,42,0.3,1931.31,6.0,2,1,3,2,21.8,0,7.9,10,4,0.42,0.28,Add to Cart,0.41,2,1,1,0,0
ACC-102902,Gray Inc,Pharmaceuticals,AM-006,28199.09,48,11,2-Year,176,1,50,0.8,2054.04,1.5,0,1,1,1,13.6,0,7.0,11,22,0.74,0.22,Checkout / Payment,0.13,0,2,0,2,1
ACC-102903,Thompson Ltd,Manufacturing,AM-004,18415.77,41,8,2-Year,276,0,42,9.9,1490.31,0.1,0,1,4,1,6.4,0,7.8,14,14,0.82,0.21,Checkout / Payment,0.28,3,3,0,3,0
ACC-102904,Chapman-Roman,Small Business / Retail,AM-020,19355.48,36,5,2-Year,85,1,37,1.2,1406.17,1.8,0,1,2,1,15.7,0,4.7,11,17,0.4,0.29,Add to Cart,0.39,0,3,0,0,0
ACC-102905,Rice Ltd,Education,AM-016,29773.1,52,82,Month-to-Month,117,0,54,0.9,2303.1,1.3,1,1,3,0,16.5,0,8.8,14,12,0.86,0.24,Login / Authentication,0.5,1,3,1,0,1
ACC-102906,"Grimes, Arnold and Lawson",Pharmaceuticals,AM-018,34706.61,49,29,1-Year,362,1,51,1.6,2761.87,9.6,1,1,4,3,5.4,0,8.9,11,12,0.58,0.58,Checkout / Payment,0.28,0,3,0,0,0
ACC-102907,Jackson Group,Manufacturing,AM-023,22254.23,47,32,2-Year,204,1,48,1.0,1939.08,2.6,1,1,2,1,9.3,0,6.8,16,10,0.68,0.62,Checkout / Payment,0.42,1,0,2,0,0
ACC-102908,Reed Ltd,Education,AM-012,26398.82,35,49,Month-to-Month,146,0,38,0.3,1956.23,1.1,1,1,3,2,26.4,0,3.5,13,6,0.79,0.32,Checkout / Payment,0.13,0,0,0,0,0
ACC-102909,"Faulkner, Schmidt and Wheeler",Education,AM-005,17788.2,40,15,2-Year,215,0,41,0.7,1411.62,16.0,1,1,0,0,29.4,0,6.2,11,4,0.82,0.14,Support Handoff,0.48,1,2,1,0,0
ACC-102910,Woods-Anderson,Education,AM-019,11319.75,48,7,Month-to-Month,105,0,50,3.1,970.44,1.1,0,1,3,0,14.7,0,8.2,9,3,0.77,0.16,Order Confirmation,0.64,1,1,0,0,0
ACC-102911,Parks Ltd,Hospitality,AM-015,29410.31,54,39,2-Year,349,1,55,0.8,2416.4,5.8,0,1,1,0,0.5,0,5.9,9,44,0.61,0.33,Login / Authentication,0.45,2,3,1,2,0
ACC-102912,Sandoval and Sons,Small Business / Retail,AM-018,27416.22,52,8,1-Year,297,0,52,3.1,2086.24,4.2,0,0,1,1,17.1,0,10.0,8,45,0.67,0.57,Checkout / Payment,0.28,0,2,2,1,1
ACC-102913,Bradley-Adams,Pharmaceuticals,AM-011,25131.8,54,38,Month-to-Month,356,0,55,0.3,2087.04,2.5,0,1,2,1,6.4,0,8.7,12,39,0.78,0.41,Support Handoff,0.24,3,2,0,1,0
ACC-102914,"Fowler, Wood and Waters",Education,AM-001,23824.86,48,6,1-Year,69,1,52,0.1,1924.48,2.1,1,1,2,3,17.4,2,8.3,12,35,0.93,0.3,Order Confirmation,0.14,1,2,1,1,0
ACC-102915,"Franklin, Mann and White",Energy & Utilities,AM-006,24838.14,47,7,1-Year,255,1,47,5.9,1848.97,8.2,1,1,3,2,10.3,0,8.4,14,2,0.94,0.43,Support Handoff,0.3,2,4,0,2,1
ACC-102916,Lindsey-Shaw,Small Business / Retail,AM-005,18233.18,37,14,1-Year,231,1,38,4.3,1409.85,2.6,2,1,2,1,15.7,0,5.6,6,8,0.82,0.3,Device Browse/Compare,0.28,1,1,1,0,1
ACC-102917,Cisneros-Meyer,Education,AM-002,20771.29,39,37,Month-to-Month,203,0,40,3.3,1513.04,1.9,1,0,0,1,14.5,0,7.6,17,35,0.76,0.45,Device Browse/Compare,0.18,0,1,0,1,1
ACC-102918,"Keith, Cervantes and Torres",Education,AM-021,17709.26,42,67,2-Year,362,1,44,0.1,1501.69,1.7,0,1,5,1,10.4,1,3.9,12,4,0.9,0.56,Support Handoff,0.46,0,5,0,1,0
ACC-102919,Meza Group,Pharmaceuticals,AM-024,14411.83,43,32,1-Year,248,1,45,0.8,1258.42,1.3,0,1,2,1,27.8,0,3.6,11,37,0.68,0.27,Checkout / Payment,0.56,0,1,0,1,1
ACC-102920,Bruce-Walters,Pharmaceuticals,AM-002,12307.81,32,14,1-Year,249,0,35,5.0,956.37,2.1,2,1,3,2,1.8,0,7.0,9,55,0.88,0.43,Checkout / Payment,0.58,1,1,0,0,0
ACC-102921,Blair Inc,Education,AM-020,42573.87,47,44,Month-to-Month,144,1,50,0.5,3234.44,0.5,2,1,2,3,14.5,0,7.2,12,40,0.66,0.27,Order Confirmation,0.49,1,1,2,1,0
ACC-102922,Johnston Inc,Manufacturing,AM-023,23682.7,40,5,2-Year,283,0,41,5.0,1824.26,0.3,4,1,1,0,4.7,0,9.2,16,10,0.66,0.14,Plan & Feature Selection,0.42,1,2,1,1,1
ACC-102923,"Mitchell, Noble and Stokes",Manufacturing,AM-020,40267.81,51,10,Month-to-Month,356,1,52,2.6,2974.21,3.1,0,1,4,3,3.1,0,5.4,4,14,0.6,0.3,Checkout / Payment,0.72,1,3,1,2,0
ACC-102924,Hayden Group,Technology,AM-019,24733.3,46,25,1-Year,241,1,47,4.0,2048.23,2.4,0,0,1,2,10.6,0,7.5,15,38,0.61,0.29,Add to Cart,0.39,1,5,0,1,0
ACC-102925,"Romero, Cross and Castillo",Hospitality,AM-015,22608.9,37,40,2-Year,341,1,38,3.1,1666.14,0.8,1,1,1,3,11.8,0,6.5,17,17,0.89,0.33,Order Confirmation,0.28,0,2,0,0,0
ACC-102926,"Jennings, Rhodes and Patel",Logistics,AM-025,15873.59,29,20,Month-to-Month,229,0,29,1.6,1376.15,0.5,1,1,1,4,9.8,0,4.5,11,45,0.72,0.16,Support Handoff,0.04,0,2,0,0,0
ACC-102927,Sullivan PLC,Hospitality,AM-003,21368.98,32,18,1-Year,31,0,35,1.0,1754.22,0.6,2,1,3,1,11.6,2,6.8,12,12,0.65,0.58,Checkout / Payment,0.59,2,0,1,0,0
ACC-102928,Bartlett Ltd,Education,AM-011,19331.89,41,19,Month-to-Month,109,0,42,3.4,1471.12,1.5,0,1,0,1,12.5,1,5.7,11,15,0.85,0.48,Checkout / Payment,0.67,1,3,1,1,1
ACC-102929,Klein Ltd,Healthcare,AM-003,26994.41,45,49,2-Year,27,0,47,4.9,1972.2,2.4,1,0,0,3,16.1,0,6.2,9,8,0.74,0.37,Support Handoff,0.44,0,3,0,0,0
ACC-102930,"Brady, Sanchez and Stevenson",Technology,AM-015,30727.35,45,12,1-Year,343,1,48,0.1,2277.04,0.9,3,1,1,2,7.5,0,6.7,14,4,0.89,0.08,Plan & Feature Selection,0.28,1,1,0,1,0
ACC-102931,"Sutton, Williams and West",Logistics,AM-019,14351.99,37,10,2-Year,160,1,41,1.4,1210.8,5.6,0,0,2,2,3.9,1,10.0,11,0,0.38,0.5,Checkout / Payment,0.18,0,4,0,1,0
ACC-102932,Craig PLC,Technology,AM-006,22193.41,28,19,2-Year,17,1,30,1.3,1661.36,0.9,1,1,3,2,6.5,0,8.8,14,5,0.89,0.55,Add to Cart,0.7,1,3,0,1,0
ACC-102933,Thompson LLC,Government,AM-020,37253.81,51,53,1-Year,267,1,52,2.5,2782.11,0.5,0,1,3,0,6.7,0,9.3,15,7,0.9,0.64,Plan & Feature Selection,0.21,0,1,1,1,1
ACC-102934,Palmer Inc,Logistics,AM-015,18700.22,54,13,1-Year,129,0,56,0.4,1578.4,20.9,0,0,4,0,6.8,0,8.3,13,18,0.7,0.22,Plan & Feature Selection,0.14,0,0,0,2,1
ACC-102935,Simpson-Jackson,Banking & Financial Services,AM-018,27138.39,50,19,1-Year,220,1,53,8.1,2012.3,2.4,1,1,2,2,3.4,1,7.6,14,8,0.68,0.07,Login / Authentication,0.47,2,2,0,0,0
ACC-102936,Morgan Ltd,Hospitality,AM-002,22122.28,38,5,Month-to-Month,82,0,39,2.4,1787.71,0.7,1,1,4,3,7.5,1,9.2,12,3,0.77,0.42,Order Confirmation,0.32,0,1,1,1,1
ACC-102937,Decker Inc,Energy & Utilities,AM-004,34851.21,52,20,1-Year,49,0,53,7.7,2741.94,9.0,1,1,1,1,5.5,1,7.0,13,5,0.52,0.42,Plan & Feature Selection,0.27,0,2,1,0,0
ACC-102938,Evans-Carter,Manufacturing,AM-019,26612.91,33,28,2-Year,41,1,35,5.1,2002.32,1.1,1,1,5,1,24.5,1,4.8,4,7,0.54,0.46,Support Handoff,0.57,1,5,0,0,1
ACC-102939,Smith Ltd,Pharmaceuticals,AM-021,24277.58,44,8,Month-to-Month,20,0,48,0.6,1915.26,10.4,0,1,5,4,11.4,1,7.3,21,5,0.76,0.44,Plan & Feature Selection,0.31,1,0,1,0,1
ACC-102940,"Long, Leblanc and Hickman",Banking & Financial Services,AM-019,45773.36,54,49,Month-to-Month,327,1,54,0.4,3440.09,0.5,2,1,3,1,0.5,1,7.3,11,2,0.88,0.17,Login / Authentication,0.63,1,1,1,1,1
ACC-102941,"Robertson, Barry and Walls",Small Business / Retail,AM-011,24929.43,40,27,Month-to-Month,37,0,43,5.9,1918.23,7.4,1,0,2,2,9.3,0,10.0,11,5,0.86,0.28,Checkout / Payment,0.27,1,1,0,0,0
ACC-102942,"Charles, Brown and Smith",Education,AM-022,26908.28,52,15,Month-to-Month,39,1,53,2.3,2289.97,0.8,0,1,1,2,32.3,0,9.2,19,7,0.68,0.48,Checkout / Payment,0.25,3,2,2,1,0
ACC-102943,Murphy-Gomez,Energy & Utilities,AM-015,31139.95,55,27,Month-to-Month,109,1,55,0.1,2722.16,11.1,0,1,4,2,20.5,0,6.7,17,35,0.66,0.56,Checkout / Payment,0.06,2,0,0,1,0
ACC-102944,Bailey Ltd,Logistics,AM-014,25540.49,41,33,1-Year,64,1,41,8.2,1946.94,3.4,1,0,3,2,6.8,0,7.2,12,1,0.76,0.09,Checkout / Payment,0.45,0,3,0,2,0
ACC-102945,Morales Inc,Small Business / Retail,AM-005,30787.04,46,4,1-Year,175,0,48,1.9,2257.88,0.8,0,1,3,2,29.2,1,6.6,11,0,0.93,0.18,Device Browse/Compare,0.44,1,4,0,2,0
ACC-102946,Jordan and Sons,Technology,AM-018,33998.08,42,28,1-Year,279,0,46,1.1,2804.59,7.5,0,0,2,2,2.9,0,6.1,10,19,0.54,0.43,Order Confirmation,0.68,0,4,0,3,0
ACC-102947,Rice and Sons,Banking & Financial Services,AM-011,28418.93,46,52,Month-to-Month,32,1,46,2.2,2161.03,2.0,0,1,0,2,3.4,0,8.5,8,6,0.57,0.23,Checkout / Payment,0.33,1,3,0,2,0
ACC-102948,Martinez-Freeman,Logistics,AM-015,17597.82,37,12,1-Year,209,0,37,5.2,1373.65,5.3,0,1,1,2,7.3,0,3.4,11,30,0.83,0.5,Checkout / Payment,0.17,0,0,2,0,0
ACC-102949,Hammond LLC,Education,AM-010,19637.35,44,15,2-Year,19,1,44,0.4,1684.41,4.1,3,0,3,2,3.3,0,7.4,12,5,0.96,0.34,Plan & Feature Selection,0.18,1,3,0,1,0
ACC-102950,Ruiz LLC,Pharmaceuticals,AM-023,34088.22,43,18,2-Year,106,0,45,1.3,2555.14,5.0,2,0,2,1,4.7,0,5.9,13,5,0.71,0.13,Support Handoff,0.06,1,4,1,0,0
ACC-102951,Diaz-Mcclain,Hospitality,AM-012,27736.59,40,40,1-Year,206,1,42,1.2,2119.77,1.7,2,1,3,1,1.3,2,4.3,10,33,0.84,0.18,Plan & Feature Selection,0.21,2,3,1,1,0
ACC-102952,"Cain, Rodriguez and Gonzales",Manufacturing,AM-005,20763.13,53,9,Month-to-Month,247,1,54,5.5,1757.66,11.2,2,1,4,3,5.3,0,4.1,11,10,0.77,0.17,Login / Authentication,0.15,0,1,1,2,1
ACC-102953,Martin-Gomez,Healthcare,AM-019,17196.38,40,32,2-Year,323,0,42,4.5,1350.54,3.3,2,1,1,4,14.4,1,8.2,14,0,0.78,0.18,Checkout / Payment,0.36,0,1,0,0,0
